date,open,high,low,close,volume,amount,pct_chg,code
2023-04-19,11844.3166,11844.3166,11743.8505,11760.2715,41492310488,606129019777.4700,-0.844220,399001
2023-04-20,11751.3836,11751.3836,11659.6529,11717.2636,43395332681,639013483724.9200,-0.365705,399001
2023-04-21,11729.8038,11751.4146,11450.1280,11450.4349,47931197873,687349533847.4100,-2.277227,399001
2023-04-24,11442.3751,11452.9141,11265.7687,11317.0122,42715528699,610062481168.0800,-1.165219,399001
2023-04-25,11307.0900,11320.4472,11034.1794,11149.0112,46377350473,639693500579.4600,-1.484500,399001
2023-04-26,11101.1764,11244.0401,11088.1976,11185.6823,43856541338,641802706126.1900,0.328918,399001
2023-04-27,11140.8943,11258.7592,11128.1079,11216.9975,41568532176,578698180336.6300,0.279958,399001
2023-04-28,11228.4641,11340.4625,11228.4641,11338.6662,45384862528,601981958347.7200,1.084682,399001
2023-05-04,11310.3475,11328.9998,11242.1197,11273.8659,48201199265,621216170976.4500,-0.571498,399001
2023-05-05,11260.6192,11262.3314,11124.9134,11180.8720,44202627083,571887910852.2000,-0.824863,399001
2023-05-08,11206.3327,11234.9212,11158.8285,11225.7742,43932914294,572244190098.1000,0.401598,399001
2023-05-09,11208.7432,11265.3285,11121.9737,11125.0219,48133800205,602684327774.0200,-0.897509,399001
2023-05-10,11101.0122,11177.8108,11043.3636,11140.1880,39466304559,530466025063.4000,0.136324,399001
2023-05-11,11158.7225,11200.9054,11136.2566,11142.5252,38530878337,494592609157.9100,0.020980,399001
2023-05-12,11131.2955,11172.7052,11004.2632,11005.6438,36769364463,460999181778.1000,-1.228459,399001
2023-05-15,11019.6999,11178.6231,10995.7033,11178.6231,38468437998,506596961426.0700,1.571733,399001
2023-05-16,11182.3562,11182.3562,11069.4400,11099.2574,35374351132,480886438964.4600,-0.709977,399001
2023-05-17,11084.5574,11120.9694,11036.7728,11091.0838,32626696342,440922245666.6400,-0.073641,399001
2023-05-18,11108.3251,11144.4754,11024.0859,11078.2818,37172307555,511486308615.4400,-0.115426,399001
2023-05-19,11061.7531,11145.5069,11034.6333,11091.3595,35540747068,488454824842.6100,0.118048,399001
2023-05-22,11083.3814,11159.3090,11037.2098,11127.0372,34566785075,452992716253.8400,0.321671,399001
2023-05-23,11124.2580,11137.6310,11012.5764,11012.5764,34007403219,441111204248.9000,-1.028673,399001
2023-05-24,10976.7283,11028.5676,10920.3267,10920.3267,34557037360,460018122724.0500,-0.837676,399001
2023-05-25,10915.1154,10954.2433,10801.2204,10896.5820,37751382932,509231593095.4300,-0.217436,399001
2023-05-26,10889.2699,10926.8360,10798.6544,10909.6503,35757600895,487185597490.6800,0.119930,399001
2023-05-29,10942.6665,10961.7928,10790.5002,10822.0928,39553931733,542939397530.7000,-0.802569,399001
2023-05-30,10799.4018,10869.5521,10697.8713,10869.5521,39734108619,556589545825.6500,0.438541,399001
2023-05-31,10849.8124,10849.8124,10732.4209,10793.8493,38807976631,553781824235.4900,-0.696467,399001
2023-06-01,10758.8876,10913.6377,10735.5086,10835.8963,41904130927,585600591787.6600,0.389546,399001
2023-06-02,10875.3100,11012.5461,10875.3100,10998.0749,40644684503,563121358380.1700,1.496679,399001
2023-06-05,10990.7298,10990.7298,10903.0475,10946.0841,37580179445,515963796666.0300,-0.472726,399001
2023-06-06,10928.5147,10933.6059,10752.2249,10773.4501,41493852039,549964902631.7900,-1.577130,399001
2023-06-07,10783.3106,10799.4649,10681.4755,10708.8224,34852050059,483428011486.9600,-0.599879,399001
2023-06-08,10710.9104,10775.3353,10648.1396,10722.8729,36961157246,505966211106.9700,0.131205,399001
2023-06-09,10733.5167,10793.9257,10697.3602,10793.9257,40849231536,576348802984.1500,0.662628,399001
2023-06-12,10769.0210,10914.6246,10752.0114,10873.7400,40533542509,562214986599.5100,0.739437,399001
2023-06-13,10855.4428,10963.6472,10853.5704,10955.9599,40182879115,565125852487.8000,0.756133,399001
2023-06-14,10976.5069,11034.1767,10962.4470,10984.5560,42702622386,596607840664.0100,0.261010,399001
2023-06-15,11011.9470,11185.6808,11011.8465,11182.9436,43349553668,634935106087.2400,1.806059,399001
2023-06-16,11194.5496,11316.2432,11183.7942,11306.5313,42611843548,623329917926.4200,1.105145,399001
2023-06-19,11305.7850,11307.7485,11244.4215,11274.0491,43085713253,651498874995.5000,-0.287287,399001
2023-06-20,11260.1489,11338.1545,11248.1389,11305.3546,42828640973,656752823942.0900,0.277678,399001
2023-06-21,11262.8415,11278.9714,11058.6341,11058.6341,41874659483,615744791457.9300,-2.182333,399001
2023-06-26,10963.6161,11002.3661,10848.7222,10872.2999,42419118735,578384784003.8800,-1.684966,399001
2023-06-27,10879.4890,10987.1945,10863.6575,10978.0815,37043083788,486576104933.3900,0.972946,399001
2023-06-28,10947.8941,10951.4103,10792.3470,10926.3232,39982436823,528143662377.0900,-0.471469,399001
2023-06-29,10909.0821,10965.1068,10880.8762,10915.4988,38042407202,524384641611.7300,-0.099067,399001
2023-06-30,10897.4192,11067.3892,10883.5669,11026.5855,40483652577,558882284452.6400,1.017697,399001
2023-07-03,11059.3129,11128.9263,11028.2394,11091.5629,44114703893,603232462910.1000,0.589279,399001
2023-07-04,11080.6379,11133.4450,11055.2558,11130.3037,39902877587,542152776790.0400,0.349282,399001
2023-07-05,11129.1185,11129.1185,11014.3896,11029.2958,38644821939,516551920454.2100,-0.907504,399001
2023-07-06,11001.8663,11072.0746,10954.1542,10968.3697,37844066248,499010076468.0300,-0.552402,399001
2023-07-07,10939.2851,10949.9754,10852.9642,10888.5548,38431419554,486201449555.9000,-0.727682,399001
2023-07-10,10926.3569,10995.7989,10901.8366,10942.8323,34417387291,449907660445.6100,0.498482,399001
2023-07-11,10953.8837,11030.1891,10933.2325,11028.6830,35092441324,463666668513.0600,0.784538,399001
2023-07-12,11020.3614,11029.2878,10905.8472,10919.2586,41586279001,546484889072.8600,-0.992180,399001
2023-07-13,10963.2347,11103.0822,10963.2347,11095.4366,39594051596,547550132585.8100,1.613461,399001
2023-07-14,11108.9249,11120.1893,11069.3183,11080.3233,40161616286,554237629720.0200,-0.136212,399001
2023-07-17,11039.1263,11039.1263,10963.4748,11010.3578,36350543057,480502002955.1600,-0.631439,399001
2023-07-18,11030.9760,11032.1175,10947.5091,10972.9624,36248864641,469796927661.2000,-0.339638,399001
2023-07-19,10959.0440,10992.6908,10876.9595,10932.6491,32805868337,421248406462.8700,-0.367388,399001
2023-07-20,10947.6257,10998.0705,10804.3524,10816.2715,38613206838,483243978614.7300,-1.064496,399001
2023-07-21,10801.3351,10886.7263,10775.3476,10810.1815,37220041568,430283899377.1000,-0.056304,399001
2023-07-24,10771.6442,10837.9820,10730.9367,10747.7928,35365431044,398804341435.0500,-0.577129,399001
2023-07-25,10909.1856,11021.9330,10909.1856,11021.2907,43841155090,537275457925.0900,2.544689,399001
2023-07-26,11001.8601,11001.8601,10942.4130,10968.9802,41517796050,463851007957.7500,-0.474631,399001
2023-07-27,10985.5848,11024.0127,10904.7435,10923.7746,41998895188,447874313722.7300,-0.412122,399001
2023-07-28,10895.4825,11120.5888,10877.4048,11100.3951,46949557502,511383113919.1200,1.616845,399001
2023-07-31,11158.7212,11289.1578,11153.7235,11183.9113,53495854044,593689024829.0400,0.752371,399001
2023-08-01,11168.5017,11211.6805,11102.8410,11143.2347,48096138203,515654864772.4300,-0.363706,399001
2023-08-02,11120.8641,11176.9362,11073.2293,11104.1586,42848863701,447062408029.0600,-0.350671,399001
2023-08-03,11067.7496,11164.7640,11067.2917,11163.4197,41594123937,443344550568.4700,0.533684,399001
2023-08-04,11229.4637,11305.5014,11185.9025,11238.0613,48604373358,551972086950.5400,0.668627,399001
2023-08-07,11207.5809,11207.5809,11113.1403,11145.0304,41652663256,497019702510.5200,-0.827820,399001
2023-08-08,11126.6892,11156.2085,11075.4499,11098.4456,37919025828,443144463019.4800,-0.417987,399001
2023-08-09,11068.5296,11096.9261,11023.3679,11039.4508,35938401196,426798581781.9100,-0.531559,399001
2023-08-10,11023.2437,11060.4657,10974.5038,11050.2215,32237315451,386871601708.3700,0.097566,399001
2023-08-11,11060.8485,11060.8485,10808.8655,10808.8655,37180933416,424303880914.1300,-2.184173,399001
2023-08-14,10697.8129,10763.2970,10607.7105,10755.1425,34568209228,419328589694.0200,-0.497027,399001
2023-08-15,10764.7990,10780.5204,10589.8473,10679.7280,33254016732,405668296583.2500,-0.701195,399001
2023-08-16,10640.1312,10686.9215,10579.4722,10579.5575,33397765170,400622307635.1900,-0.937950,399001
2023-08-17,10540.4373,10656.8349,10469.7941,10644.5235,34946410771,419033826030.4000,0.614071,399001
2023-08-18,10637.6775,10655.6088,10458.5103,10458.5103,36391916361,424224876266.8800,-1.747501,399001
2023-08-21,10432.9468,10482.1107,10320.3923,10320.3923,32154114358,384541011556.2100,-1.320628,399001
2023-08-22,10376.8597,10409.4302,10198.0116,10374.7270,38655581560,469741718331.5500,0.526479,399001
2023-08-23,10351.7010,10351.7010,10151.8226,10152.6045,33688478548,407929683840.2100,-2.140996,399001
2023-08-24,10203.1429,10341.8588,10153.4391,10256.1896,36698947898,453283452492.4600,1.020281,399001
2023-08-25,10197.9573,10212.6467,10091.8625,10130.4711,38752250803,448534888062.6000,-1.225782,399001
2023-08-28,10714.6933,10714.6933,10204.9813,10233.1533,52925222606,609414535381.4300,1.013597,399001
2023-08-29,10204.2480,10496.6161,10200.8493,10454.9802,50772244234,593126465584.3500,2.167728,399001
2023-08-30,10477.6438,10569.5464,10446.4619,10482.4967,47583031554,569619932988.6400,0.263190,399001
2023-08-31,10471.9945,10483.0850,10405.9561,10418.2100,40193056516,466692822660.8700,-0.613277,399001
2023-09-01,10449.6029,10513.4202,10429.5921,10463.7436,35993370996,410622387826.6400,0.437058,399001
2023-09-04,10520.4581,10611.7396,10473.1897,10611.7396,41616602282,480361264665.8400,1.414370,399001
2023-09-05,10593.6796,10611.4439,10522.8919,10540.7089,38645892881,461095800942.5200,-0.669360,399001
2023-09-06,10503.1541,10531.2870,10449.1585,10515.2128,37387250710,447278746846.3700,-0.241882,399001
2023-09-07,10493.3683,10493.3683,10321.3771,10321.4376,38846285661,449647709435.5100,-1.842808,399001
2023-09-08,10284.4800,10319.8408,10233.7142,10281.8784,34340684579,411802523005.4000,-0.383272,399001
2023-09-11,10290.8087,10443.0046,10256.2344,10382.3770,39410867597,489275538043.1400,0.977434,399001
2023-09-12,10376.1636,10421.5559,10349.3332,10373.9929,34376652554,426410705039.4700,-0.080753,399001
2023-09-13,10351.7892,10373.1533,10200.7010,10255.8678,35691326682,416172855894.1700,-1.138666,399001
2023-09-14,10243.2449,10252.0195,10154.6369,10197.5915,33557711844,384223741432.5800,-0.568224,399001
2023-09-15,10213.6129,10241.8752,10115.2809,10144.5949,33221331524,395642647116.6900,-0.519697,399001
2023-09-18,10111.6688,10253.4872,10093.4656,10200.0359,33534246692,398900705833.9400,0.546508,399001
2023-09-19,10185.0729,10185.0729,10082.6714,10125.7283,31689827030,360902289134.8700,-0.728503,399001
2023-09-20,10110.4136,10123.6893,10072.4585,10072.4585,29483664553,330242547943.8200,-0.526084,399001
2023-09-21,10050.4805,10087.0322,9981.5232,9981.6702,29704772564,335490145946.7000,-0.901352,399001
2023-09-22,9975.3677,10183.9281,9962.9388,10178.7361,36744305355,444014591054.1900,1.974278,399001
2023-09-25,10181.1784,10181.1784,10105.2103,10120.6237,34471513958,423275869419.9500,-0.570920,399001
2023-09-26,10110.0621,10146.8933,10060.1512,10060.1512,31556206164,395614576865.9200,-0.597518,399001
2023-09-27,10057.9920,10185.0204,10057.1677,10104.3242,34530583077,423112882573.5500,0.439089,399001
2023-09-28,10131.6551,10155.0338,10085.0858,10109.5275,35256157593,428793641068.8500,0.051496,399001
2023-10-09,10095.7064,10139.4876,9991.1695,10106.9604,38636754647,467325974770.9600,-0.025393,399001
2023-10-10,10133.0198,10159.4715,10044.6691,10050.0355,39690971684,481015828304.7000,-0.563225,399001
2023-10-11,10088.1437,10164.0706,10058.3328,10084.8944,40842537668,512172676777.4900,0.346854,399001
2023-10-12,10145.4913,10174.2305,10097.1062,10168.4945,40371165198,505430976965.2900,0.828964,399001
2023-10-13,10110.3779,10110.3779,10028.7388,10068.2825,40753513350,498900705713.8700,-0.985515,399001
2023-10-16,10065.0658,10065.9668,9889.6593,9924.9198,42546544654,498543938096.6200,-1.423904,399001
2023-10-17,9944.6814,9958.9814,9888.0908,9940.2176,37732827648,435335290561.9400,0.154135,399001
2023-10-18,9914.0206,9914.0206,9809.3698,9816.6759,39240657735,456343828285.1400,-1.242847,399001
2023-10-19,9757.1859,9784.5332,9654.9703,9655.0860,39422585237,457615135766.5300,-1.646076,399001
2023-10-20,9605.2906,9665.8106,9554.6269,9570.3572,36815152567,424332538845.6300,-0.877556,399001
2023-10-23,9552.5477,9552.5477,9373.7562,9425.9755,38320756765,417090860612.7900,-1.508634,399001
2023-10-24,9458.3283,9523.8955,9380.7925,9483.9036,40126378626,464159717150.5400,0.614558,399001
2023-10-25,9573.6702,9617.6723,9524.8230,9528.3063,44014524321,510929773543.0800,0.468190,399001
2023-10-26,9470.4888,9571.1587,9432.8388,9566.1021,43571534283,510189439761.1900,0.396669,399001
2023-10-27,9535.6454,9805.6956,9513.3238,9770.8440,47734287777,578695625116.0800,2.140286,399001
2023-10-30,9759.2246,9952.4258,9759.1685,9927.9945,49123327646,598518490051.0000,1.608362,399001
2023-10-31,9924.7218,9927.4466,9814.9791,9863.8035,45425317677,532043957570.3800,-0.646566,399001
2023-11-01,9897.9256,9901.3679,9808.3960,9826.7316,40768406819,464810907937.8600,-0.375838,399001
2023-11-02,9842.5619,9879.2678,9733.3913,9734.7665,40306557782,454843216308.0900,-0.935867,399001
2023-11-03,9747.8246,9886.8632,9747.8246,9853.8894,40951344868,480246665463.4000,1.223685,399001
2023-11-06,9922.4499,10080.0013,9922.4499,10071.5558,51475483763,616550311070.0500,2.208939,399001
2023-11-07,10047.1409,10088.0834,10000.5470,10056.4935,48968290724,591933989903.5900,-0.149553,399001
2023-11-08,10032.2356,10101.5529,9986.8410,10052.0857,51634227155,621326423738.1000,-0.043830,399001
2023-11-09,10037.5567,10099.9986,10004.0555,10032.0860,46708994001,573888744682.0600,-0.198961,399001
2023-11-10,9987.4647,9997.7848,9939.1027,9978.5418,39288374185,480532950126.9200,-0.533729,399001
2023-11-13,10012.8504,10033.5133,9936.7080,9988.8281,42399804068,524462039260.6100,0.103084,399001
2023-11-14,9988.5124,10056.8628,9963.5498,10005.5575,44445218290,535239000562.0500,0.167481,399001
2023-11-15,10111.8331,10122.2040,10048.4579,10077.9625,47766677307,600546928290.0300,0.723648,399001
2023-11-16,10053.8049,10064.9132,9954.4008,9954.4008,42672726332,521282823959.2100,-1.226058,399001
2023-11-17,9924.1563,9980.3788,9914.4797,9979.6861,41739648391,498076822965.0400,0.254011,399001
2023-11-20,9986.9247,10050.8336,9924.4430,10022.6973,46381412410,560232951489.3800,0.430988,399001
2023-11-21,10050.4765,10113.1889,9981.1142,9997.0880,53072003436,606515259423.1600,-0.255513,399001
2023-11-22,9957.5379,9975.0941,9855.6604,9855.6604,48218537771,545051033886.4300,-1.414688,399001
2023-11-23,9846.6828,9938.8419,9814.1697,9933.0199,44845244255,508590880024.1000,0.784925,399001
2023-11-24,9932.9731,9932.9731,9816.2753,9839.5211,44822423431,501783839703.6400,-0.941293,399001
2023-11-27,9829.5504,9829.5504,9736.7813,9785.5667,41612676617,478095879614.8830,-0.548344,399001
2023-11-28,9781.5389,9835.1370,9742.0053,9833.4556,38472664549,455463963954.2270,0.489383,399001
2023-11-29,9826.0148,9827.7395,9733.3195,9744.3927,38706291701,452910473468.0060,-0.905713,399001
2023-11-30,9728.3788,9768.9043,9677.7727,9726.9153,38367995114,446730903502.7380,-0.179359,399001
2023-12-01,9723.9269,9752.0207,9624.9184,9720.5715,41774804885,498585865737.1830,-0.065219,399001
2023-12-04,9715.4746,9736.1138,9660.4439,9660.4439,41681321814,506888133576.0720,-0.618560,399001
2023-12-05,9628.2770,9628.2770,9470.3604,9470.3604,40321708880,482035889170.0580,-1.967648,399001
2023-12-06,9451.1634,9599.5779,9446.8816,9533.2461,40266961307,480819528118.2260,0.664026,399001
2023-12-07,9518.4489,9561.9755,9456.9773,9519.9076,39325178823,472176918622.6820,-0.139916,399001
2023-12-08,9531.0468,9592.9163,9500.8096,9553.9227,43642689878,538252150960.4100,0.357305,399001
2023-12-11,9496.4641,9649.8687,9406.6970,9632.6116,42147293923,506145969508.1410,0.823629,399001
2023-12-12,9616.1340,9648.9731,9593.3466,9625.2642,37620663078,454324857106.9430,-0.076276,399001
2023-12-13,9606.4829,9606.4829,9476.6234,9476.6234,36734097989,437067128806.5510,-1.544278,399001
2023-12-14,9527.4190,9578.6022,9413.8102,9417.9717,36622561219,424317999599.1100,-0.618909,399001
2023-12-15,9449.8882,9507.4311,9368.4710,9385.3332,35945750738,411123703234.4570,-0.346556,399001
2023-12-18,9346.9509,9376.6749,9258.9618,9279.3889,35352830299,387729425322.1540,-1.128828,399001
2023-12-19,9270.1980,9331.9927,9225.0089,9289.3358,31794896148,359542447337.8040,0.107193,399001
2023-12-20,9303.0851,9310.8597,9158.4374,9158.4374,32405114902,372789942150.7400,-1.409126,399001
2023-12-21,9122.4144,9286.0663,9106.1463,9257.0905,36168520018,416543193696.6370,1.077183,399001
2023-12-22,9247.0748,9331.1213,9186.0270,9221.3126,39602429128,451945061341.4800,-0.386492,399001
2023-12-25,9200.6482,9268.2655,9200.6482,9256.2830,31207962631,346625188374.1600,0.379235,399001
2023-12-26,9248.0700,9248.4912,9124.8069,9157.2496,31361598077,349655025854.6320,-1.069905,399001
2023-12-27,9170.2552,9211.4192,9121.1668,9191.7415,32807413912,357786160671.2260,0.376662,399001
2023-12-28,9182.8469,9476.8022,9166.5819,9441.0545,41093410375,491969686954.9780,2.712359,399001
2023-12-29,9434.5805,9534.6765,9427.9155,9524.6895,39414751848,473608947014.9500,0.885865,399001
2024-01-02,9527.1058,9527.1058,9401.3478,9401.3478,38596954271,441826397276.5180,-1.294968,399001
2024-01-03,9378.6864,9405.0901,9280.8161,9330.8640,36681390123,416452702082.5090,-0.749720,399001
2024-01-04,9317.3999,9317.3999,9171.1287,9215.2456,33057226462,377140370113.2530,-1.239096,399001
2024-01-05,9205.3938,9275.2290,9074.9283,9116.4423,36584000431,410386979251.8060,-1.072172,399001
2024-01-08,9095.7053,9119.1223,8947.7233,8947.7233,33819316256,366871509525.0920,-1.850711,399001
2024-01-09,8960.9726,9042.4469,8912.0289,8971.7185,34925480540,379819298644.8000,0.268171,399001
2024-01-10,8938.4489,9035.1879,8857.9679,8922.7937,34094162952,365827057849.3180,-0.545323,399001
2024-01-11,8918.2309,9099.2233,8898.1951,9053.8831,37985442252,413523453252.4130,1.469152,399001
2024-01-12,9026.7369,9095.6070,8995.4142,8996.2556,37224375935,393788411701.2630,-0.636495,399001
2024-01-15,8957.7161,9045.5473,8912.4452,8963.9261,32173681823,341693774141.2130,-0.359366,399001
2024-01-16,8946.9341,9002.3432,8871.1875,8992.0726,36727810980,383997197945.6290,0.313997,399001
2024-01-17,8968.5262,8968.5262,8759.7577,8759.7577,33560351031,354455914268.8130,-2.583552,399001
2024-01-18,8706.1420,8858.3962,8585.1999,8847.0034,44359667870,464080667781.6960,0.995983,399001
2024-01-19,8821.7651,8890.1194,8771.5813,8787.0249,33407864814,369892376990.5700,-0.677953,399001
2024-01-22,8769.3928,8769.3928,8430.6142,8479.5495,41997942010,434149104401.0980,-3.499198,399001
2024-01-23,8465.0026,8638.8951,8402.0634,8596.2810,37823542938,392050613597.4930,1.376624,399001
2024-01-24,8633.1676,8693.0823,8404.0686,8682.1862,40808601165,409638474030.5520,0.999330,399001
2024-01-25,8661.4465,8858.2079,8621.1840,8856.2234,43498171413,453753233021.6770,2.004532,399001
2024-01-26,8809.7638,8859.6275,8746.0953,8762.3287,41194846598,426293465213.5550,-1.060212,399001
2024-01-29,8775.3840,8800.6436,8581.7588,8581.7588,39432566176,408207940080.4430,-2.060752,399001
2024-01-30,8523.7373,8579.5947,8370.0598,8375.9816,33872631922,334386095324.6980,-2.397844,399001
2024-01-31,8340.7179,8408.6661,8208.4472,8212.8445,43125459652,402618307452.3860,-1.947677,399001
2024-02-01,8172.8107,8371.3796,8134.8129,8240.4829,39724642481,365451472785.9080,0.336527,399001
2024-02-02,8239.5021,8300.7496,7840.6209,8055.7747,46859511630,413026082177.1900,-2.241473,399001
2024-02-05,7987.3366,8171.7650,7683.6267,7964.7120,53704465055,452502742925.3310,-1.130403,399001
2024-02-06,7886.3200,8471.2781,7880.4047,8460.3788,59207592588,485109902975.3730,6.223286,399001
2024-02-07,8464.8742,8724.1736,8445.7058,8708.2406,61678023989,526013314780.0070,2.929677,399001
2024-02-08,8750.5365,8975.0531,8742.9494,8820.6029,62641426750,534522708239.6960,1.290299,399001
2024-02-19,8957.2750,8957.2750,8797.4586,8902.3337,55736510069,515139483403.6510,0.926590,399001
2024-02-20,8857.5041,8919.8079,8798.4343,8905.9620,44177586265,432390342915.0500,0.040757,399001
2024-02-21,8829.7043,9130.0343,8798.3665,8975.9741,54363489574,529328781472.5540,0.786126,399001
2024-02-22,8971.4394,9050.2738,8946.2445,9043.7482,45808948952,457124201174.2370,0.755061,399001
2024-02-23,9074.6140,9077.5633,8971.3404,9069.4150,52027504073,523724591588.9060,0.283807,399001
2024-02-26,9070.2217,9154.5978,9023.3252,9066.0868,55870130417,561535478988.6060,-0.036697,399001
2024-02-27,9032.2591,9269.5679,9016.6076,9269.5679,53339610227,577389504457.0330,2.244420,399001
2024-02-28,9293.1467,9391.5246,9047.0952,9047.0952,76686411168,780099170769.0430,-2.400033,399001
2024-02-29,9001.2834,9334.9438,9001.2834,9330.4431,56545599185,599849958734.5260,3.131921,399001
2024-03-01,9345.7380,9452.6334,9298.1603,9434.7471,53967112517,612260432146.3500,1.117889,399001
2024-03-04,9456.3734,9486.7031,9359.8398,9438.2444,53009940816,615375587092.3400,0.037068,399001
2024-03-05,9371.9429,9448.7348,9344.4494,9416.8042,51103531884,608149760358.5870,-0.227163,399001
2024-03-06,9366.7097,9487.1871,9309.8447,9395.6541,46636105582,530447564736.8830,-0.224600,399001
2024-03-07,9398.0510,9454.5352,9267.1168,9267.1168,51117810092,558270858894.9760,-1.368051,399001
2024-03-08,9281.6083,9386.7464,9230.0643,9369.0462,43568736085,489979325214.3430,1.099904,399001
2024-03-11,9369.6469,9581.6558,9363.4105,9581.5338,49221442847,577960575961.0050,2.267975,399001
2024-03-12,9603.4546,9649.7432,9535.2081,9630.5452,56573750712,650816829416.2330,0.511519,399001
2024-03-13,9640.0912,9674.1397,9568.8831,9604.9936,52763140357,612318352587.9610,-0.265318,399001
2024-03-14,9598.4179,9675.4706,9489.0184,9555.4162,50905804216,570907335138.0180,-0.516163,399001
2024-03-15,9532.4227,9616.4949,9455.5079,9612.7499,47650683480,538637335227.0170,0.600013,399001
2024-03-18,9665.0701,9752.8338,9646.2132,9752.8338,56235512999,652383878051.9490,1.457272,399001
2024-03-19,9723.4036,9785.0974,9696.6875,9696.6875,53455197769,631009846323.7860,-0.575692,399001
2024-03-20,9669.7029,9725.3056,9654.5276,9717.3729,51138902170,592551703425.2470,0.213324,399001
2024-03-21,9736.2318,9758.3348,9663.4854,9682.5098,55890739799,630132949195.7550,-0.358771,399001
2024-03-22,9659.8752,9680.2135,9505.9933,9565.5635,56528197199,640543546577.0160,-1.207810,399001
2024-03-25,9538.3546,9601.8367,9421.0784,9422.6124,52755832043,599961542394.1840,-1.494435,399001
2024-03-26,9413.2555,9490.7541,9366.0021,9449.4292,48515370201,559618409849.5170,0.284600,399001
2024-03-27,9437.5578,9437.6713,9222.4658,9222.4658,46783399431,512616683660.5600,-2.401874,399001
2024-03-28,9221.5311,9440.3075,9221.5311,9342.9187,48063271695,539328573376.1320,1.306081,399001
2024-03-29,9335.1135,9400.8526,9304.7603,9400.8526,45074660765,494023054769.6630,0.620084,399001
2024-04-01,9451.7260,9647.0718,9451.7260,9647.0718,51732380601,578434301053.5630,2.619116,399001
2024-04-02,9633.9690,9633.9690,9546.4736,9586.9524,53083877246,570946741251.6350,-0.623188,399001
2024-04-03,9564.6460,9575.5553,9508.6456,9544.7657,49383183453,525235045441.3610,-0.440043,399001
2024-04-08,9512.6014,9525.9540,9393.6133,9394.6060,48105234839,509564325281.7040,-1.573215,399001
2024-04-09,9386.7994,9449.6543,9352.3520,9448.9808,41371882780,448514601616.4740,0.578787,399001
2024-04-10,9425.8017,9425.8017,9243.7966,9297.9597,44403669753,465276841750.3580,-1.598279,399001
2024-04-11,9234.9171,9378.4347,9233.2694,9300.7709,41893890966,448653002672.5350,0.030235,399001
2024-04-12,9301.0757,9343.1818,9212.5953,9228.2347,41653560287,447058529808.6920,-0.779894,399001
2024-04-15,9228.1350,9407.0679,9189.9590,9369.7015,54569916186,537297950908.7170,1.532978,399001
2024-04-16,9312.4928,9341.9693,9148.8211,9155.0690,53562024814,511958060396.2550,-2.290708,399001
2024-04-17,9180.5120,9381.7723,9180.5120,9381.7723,50947589822,502214816989.5860,2.476260,399001
2024-04-18,9336.7339,9477.1332,9299.3331,9376.8055,48375148137,508191179306.5470,-0.052941,399001
2024-04-19,9316.9759,9351.9556,9220.6376,9279.4602,43977363059,463720868186.3050,-1.038150,399001
2024-04-22,9228.1800,9327.5912,9212.2848,9239.1396,41696598035,439878814197.9250,-0.434514,399001
2024-04-23,9231.9040,9269.7146,9147.9477,9183.1409,39645906978,426693435494.5940,-0.606103,399001
2024-04-24,9186.1945,9254.6459,9135.5755,9251.1336,41982115134,460189348801.0090,0.740408,399001
2024-04-25,9204.7948,9329.4053,9198.3171,9264.4808,42147288820,458498057872.2970,0.144276,399001
2024-04-26,9258.4909,9471.2927,9258.4909,9463.9072,54214171105,602218160034.8190,2.152591,399001
2024-04-29,9479.5983,9718.3582,9479.5983,9673.7582,58303815801,656212223690.0980,2.217382,399001
2024-04-30,9647.0557,9662.5573,9587.0765,9587.1245,52697389055,556846038511.4440,-0.895554,399001
2024-05-06,9735.8848,9804.1994,9732.6892,9779.2109,52711364122,591203235531.1570,2.003587,399001
2024-05-07,9778.1562,9804.7608,9743.1938,9770.9388,49770195676,541742341324.1540,-0.084589,399001
2024-05-08,9743.8685,9743.8685,9633.6957,9638.8170,46349654809,497163155055.6850,-1.352191,399001
2024-05-09,9648.2173,9805.1156,9648.2173,9788.0682,45384490979,502136810630.4680,1.548439,399001
2024-05-10,9788.8297,9805.9209,9670.8943,9731.2375,47281377936,505824672539.8680,-0.580612,399001
2024-05-13,9659.6357,9720.4755,9605.1843,9673.3192,44947077231,483756728309.6670,-0.595179,399001
2024-05-14,9689.5526,9736.2848,9633.8017,9668.7263,42964808531,454492183881.6930,-0.047480,399001
2024-05-15,9648.4253,9659.0347,9577.2050,9583.5408,41936225898,428065543985.0880,-0.881042,399001
2024-05-16,9614.7299,9668.8481,9582.2195,9604.1312,46003333499,470285318546.3160,0.214852,399001
2024-05-17,9590.3868,9709.4225,9563.4696,9709.4220,48531203805,497791150309.8440,1.096307,399001
2024-05-20,9710.1967,9779.3601,9701.8498,9750.8222,52611108552,546626812572.0240,0.426392,399001
2024-05-21,9721.7227,9730.2792,9649.1491,9681.6597,44511548579,452661450066.1810,-0.709299,399001
2024-05-22,9674.4971,9709.0049,9643.8681,9693.0546,43949777397,467146384188.6780,0.117696,399001
2024-05-23,9667.1806,9672.1777,9520.2057,9541.6430,46939843705,491013757759.2990,-1.562063,399001
2024-05-24,9508.8522,9578.7340,9421.5514,9424.5771,41477801455,441175644590.8510,-1.226895,399001
