股票代码,公司简称,提问者,提问时间,问题内容,公司回复,回复者,indexId
2594,比亚迪,irm2704070,2026/1/23 22:14,建议王总学习一下董宝珍老师的《精神经济学》，努力提升比亚迪的品牌价值和精神价值！多生产好看又好用的精品汽车！,尊敬的投资者，您好！公司始终秉持以技术创新，满足人们对美好生活的向往，未来也将持续在技术研发、产品设计等多维度精进核心能力，持续推出契合市场与消费者核心需求的产品。衷心感谢您对公司的关注与宝贵建议！,比亚迪,2.18564E+18
2594,比亚迪,irm1620741,2026/1/23 15:47,强烈建议公司将分红比例从30%适度上调，让长期持股者实实在在的获取投资收益。去年的股本高送转已经证明没有任何意义，表面上给了众多散户投资机会，实际促成了国内众多短视机构们纷纷跑路，希望管理层能够引以为戒。,尊敬的投资者，您好！感谢您对公司的建议！,比亚迪,2.18544E+18
2594,比亚迪,irm3113828,2026/1/27 18:32,您好，公司汽车产品在内饰和外观方面长期以来被吐槽，是因为公司觉得自己有独特的美学，还是公司认为销量很高了，不需要这些在乎颜值的购车群体。望公司了解下年轻群体的需求，而不是沉浸在部分技术方面遥遥领先。,尊敬的投资者，您好！公司持续听取消费者心声，在过去几年，公司的众多颠覆性技术应用落地，产品矩阵不断丰富、优化，产品外观设计语言亦有多次进化，共同助力公司销量快速增长。后续公司也将在产品外观上进行持续的优化，敬请期待！感谢您对公司的建议！,比亚迪,2.18849E+18
2594,比亚迪,irm2308088,2026/1/30 8:44,"目前市场上流传，公司智驾芯片已经流片成功。下半年准备替代英伟达和地平线，搭载在天眼之神C车型。

请问是否属实？",,,2.19041E+18
2594,比亚迪,irm2774592,2026/1/30 8:36,你看微软原来是做操作系统，现在搞AI投资，如果还是操作系统可能没那么市值。你们战略可以投资AI模型，深度合作才行。,,,2.19041E+18
2594,比亚迪,irm3057370,2026/1/29 13:16,请问公司固态电池GWh级设备和材料招标何时开始。,,,2.18981E+18
2594,比亚迪,irm1921137,2026/1/29 9:09,请问董秘，在国家大力鼓励发展科技自主创新突破的大背景下，独立上市将会更有利于公司做大做强，公司还在继续推动比亚迪半导体股份公司独立上市吗？,,,2.18969E+18
2594,比亚迪,cninfo1328233,2026/1/28 13:34,董秘您好，2023年的时候全球电动航空器领域使用的锂电池中，超过65%直接或间接使用了比亚迪的专利技术，请问刀片电池的高安全性和长寿命特性是否适合太空极端环境？是否已经为国内星网计划等卫星星座提供核心电源解决方案？,,,2.18908E+18
2594,比亚迪,cninfo1367274,2026/1/28 11:17,您好，请问公司在机器人、AI等方向有何前瞻布局，当前发展及研究状况如何？,,,2.18901E+18
2594,比亚迪,irm2695919,2026/1/28 11:00,请问公司何时回购股份？,,,2.189E+18
2594,比亚迪,irm1512074,2026/1/28 10:12,请问公司何时回购股份？,,,2.18898E+18
2594,比亚迪,irm3007360,2026/1/28 8:54,请问公司2026年销量目标确定没有，国内销量目标多少，海外市场销量目标多少。近日网传公司公关部负责人李云飞在媒体采访时披露海外销量目标为130万辆，是否属实，是否需要通过规定渠道披露重大信息,,,2.18894E+18
2594,比亚迪,irm2774592,2026/1/27 22:07,公司干脆回购股份吧,,,2.1886E+18
2594,比亚迪,irm2371901,2026/1/27 19:37,建议给H和I级员工补发2025年高温补贴和夜班补助，还有发放年终奖，以感谢他们在2025年对比亚迪作出的贡献,,,2.18852E+18
2594,比亚迪,irm1512074,2026/1/27 15:39,"建议加强公关和对外宣传方面工作,改正前期工作失误！",,,2.1884E+18
2594,比亚迪,irm2695919,2026/1/27 13:58,请问董秘，贵司股价连续数月跌跌不休，前期有传言飞行汽车，公司股价得以小幅度反弹，然而因贵司员工李云飞一句话股价继而转向下跌，目前投资者情绪已降至冰点，贵司是否考虑正式发布一下技术展望维护一下市值？如果股价继续下跌继而影响贵司形象相信也不是贵司管理层希望看到的局面，望考虑，谢谢。,,,2.18835E+18
2594,比亚迪,irm2747291,2026/1/26 11:21,既然是上市公司，就有保护股东权益的责任，请问公司为什么没有增持回购等措施？任由股票下跌，市值缩水，让股民如何再信任你们？不信任你们，也就难以再信任你们的产品。,,,2.18753E+18
2594,比亚迪,irm3113255,2026/1/27 10:28,您好，请谈一下，自2026年1月以来，贵公司的股价持续下跌的原因，分析完原因后，请主要谈一下措施。下来，是否有相关的产品能给予我们小投资者的信心。,,,2.18824E+18
2594,比亚迪,irm1451835,2026/1/27 10:08,请问贵司股价近期下跌较多，前期高管增持股价还挺高的，不考虑继续增持或回购吗？,,,2.18823E+18
2594,比亚迪,irm2774592,2026/1/26 21:10,诺基亚手机垮台的时候，它的手机质量还是非常好的。你们的车质量也好。为啥市值一直越来越差？忙了几年没有增值,,,2.18783E+18
2594,比亚迪,irm2635071,2026/1/26 17:51,您好，注意到各类资源、芯片都在涨价，会不会对公司利润产生负面影响，面对原材料、零件涨价，贵公司有什么应对计划？,,,2.18773E+18
2594,比亚迪,irm2695919,2026/1/26 16:55,请问董秘，自拆股至今，比亚迪股价跌幅已达30%，且未发现贵司有任何市值管理举措，难道作为新能源汽车龙头企业，比亚迪如此不在乎投资者利益吗？,,,2.1877E+18
2594,比亚迪,irm2774592,2026/1/19 18:36,你好，马斯克称推动特斯拉转型为机器人公司，估值将达25万亿美元。你们在机器人上投入有多少？有无加大投入的规划？,尊敬的投资者您好！公司积极关注具身智能机器人领域，也长期看好智能化变革带来的机遇。我们凭借完善的新能源产业链布局、领先的技术创新能力和丰富的场景应用经验，积极布局未来产业；亦通过与业内头部企业达成股权和业务等多维度合作实现资源协同，从而赋能业务提质增效，加速培育新业态、新模式与新动能。感谢您对公司的关注！,比亚迪,2.18256E+18
2594,比亚迪,irm1543355,2026/1/26 14:18,您好董秘，我是比亚迪车主，同时也是小股东之一，长期持有公司股票。关于比亚迪车险想请教一下下面的问题：1.比亚迪车险的财务是否已经并表？2.比亚迪车险的保费定价策略是否是根据每个车子的行驶数据及车子的硬件物理数据千人千面定制？3.比亚迪车险系统是否已引入人工智能计算保费？谢谢！！！,,,2.18762E+18
2594,比亚迪,irm3108148,2026/1/25 15:32,请说明王传方先生（后勤事业部）与王传福先生是否存在应披露未披露的兄弟关系？李柯女士是否涉及实际控制人亲属关系？,,,2.18691E+18
2594,比亚迪,irm2774592,2026/1/24 12:16,你有没有涉及到AI技术研发和交叉？,,,2.18607E+18
2594,比亚迪,irm2774592,2026/1/23 16:57,你们在商业航天方面有何业务和规划？技术储备有吗？,,,2.18547E+18
2594,比亚迪,irm2774592,2026/1/23 11:43,你们到底有没有对投资者负责？成果呢？研发技术呢？那么多钱用于研发啥也没有，或者没用，你对得起谁？,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品。互动易平台是上市公司与投资者沟通的渠道，针对平台上相关问题的回复，均需以公开信息为依，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.18531E+18
2594,比亚迪,irm2656452,2026/1/20 14:29,最近很多人发现公司新申报车型，或者只增加几度电，续航却增加了百多公里，或者减少了几度电，续航还反到增加了，请问公司是用什么新技术了吗？为何不广泛传播？,您好！公司始终秉持用技术创新，满足人们对美好生活的向往，持续深耕消费者核心需求，适时推出兼具市场竞争力与用户价值的产品及技术方案。后续相关动态，敬请关注公司官方发布的权威信息。感谢您对公司的关注与支持！,比亚迪,2.18317E+18
2594,比亚迪,cninfo1331239,2026/1/22 17:35,"第七，如果没有正视组织规模带来的僵化风险，而继续依赖高度集中决策与工程惯性，那么战略纠错的时点只会越来越滞后。
第八，如果没有在品牌叙事上主动提高门槛、减少解释，而试图对所有人讲清楚“我们有多强”，那么品牌将永远停留在“理性认可”，而非“情绪认同”。
第九，如果没有在巅峰期主动重构自身，而等到外部压力迫使改变，那么再强的工程能力，也只能用来追赶已经改变的世界。",尊敬的投资者，您好！衷心感谢您对公司的关注与宝贵建议！,比亚迪,2.18475E+18
2594,比亚迪,irm2774592,2026/1/22 21:47,固态电池啥进展没有。十几万工程师到底干嘛呢？,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品。互动易平台是上市公司与投资者沟通的渠道，针对平台上相关问题的回复，均需以公开信息为依，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.18488E+18
2594,比亚迪,cninfo1331239,2026/1/22 17:35,"第四，如果没有在高端产品线上容忍浪费、复杂和细节极致追求，而始终以成本最优为第一原则，那么所谓“冲击豪华”只能停留在参数表里。
第五，如果没有让软件与数据团队获得反向定义硬件的权力，而只是把软件当作功能模块与卖点补充，那么智能化时代的规则制定权将永远在别人手中。
第六，如果因为效率焦虑，没有为内部与主航道不一致的探索留出长期空间，那么组织会在一次次正确执行中，逐步丧失应对范式切换的能力。",尊敬的投资者，您好！衷心感谢您对公司的关注与宝贵建议！,比亚迪,2.18475E+18
2594,比亚迪,cninfo1331239,2026/1/22 17:33,"第一，如果不主动承认“制造优势不等于价值定义权”，而继续把全部战略资源压在规模和效率上，那么被定价为“成熟制造企业”几乎是必然结果。
第二，如果没有明确区分“技术领先”和“技术溢价”，而默认所有突破都应尽快普惠，那么比亚迪将长期承担研发成本，却把情绪价值和资本溢价拱手让人。
第三，如果在海外市场选择用低价快速换取市占率，而不是坚持高端锚点优先，那么品牌一旦被贴上“便宜且可靠”的标签，几乎不可逆。",尊敬的投资者，您好！衷心感谢您对公司的关注与宝贵建议！公司未来将持续聆听市场声音，审慎吸纳各类有价值的建言，以赋能公司核心能力提升与高质量发展。,比亚迪,2.18475E+18
2594,比亚迪,irm2774592,2026/1/19 17:13,你好，很多投资者看好你们的股价至少翻一倍。请你们公布一下新技术，新战略,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.18251E+18
2594,比亚迪,irm2774592,2026/1/19 14:50,贵公司有无计划扩大储能的经营占比？,尊敬的投资者，您好！公司在储能领域持续耕耘，积淀深厚，已构建起覆盖全球的销售、交付、运维、售后网络体系。截至目前，公司储能已成功交付超 500 个储能项目，应用足迹遍布全球110 多个国家和地区。公司积极拓展自身储能业务，1月13日至15日，公司储能携领先技术、创新产品及储能解决方案的最新成果，亮相阿联酋举行的世界未来能源峰会（WFES）。展会上，搭载全球量产最大容量2710Ah 储能专用刀片电池的“Haohan”系统备受瞩目。该系统单元容量达14.5MWh，具备 IP66 高防护等级，可大幅降低维护成本，尤其适应中东高温多尘的环境。在沙特地区，公司储能已落地12.5GWh 全球最大电网侧储能项目，全部并网后将成为当地能源转型的重要支撑。在沙漠边缘等严苛环境中稳定运行的比亚迪魔方储能系统，进一步验证了其卓越的适应性与可靠性，为中东市场提供了有力范本。感谢您对公司的关注！,比亚迪,2.18244E+18
2594,比亚迪,irm2774592,2026/1/16 17:27,你们研发方向有吗？浪费大量研发费毫无成果,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.18029E+18
2594,比亚迪,irm2774592,2026/1/12 11:38,董秘您好，现在大家都觉得你们经常把技术挂在嘴边，但是你们的技术不惊艳，目前你们品牌还是低端，请你们务必重视品牌提升，尤其是要融合前沿技术比如飞行汽车和机器人，就连你的看家本领电池，也表现不咋样，很失望啊,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.17715E+18
2594,比亚迪,irm2774592,2026/1/11 12:40,你好现在网上说你们傲慢，不注意营销和品牌管理，比亚迪还是低端的品牌印象，根深蒂固。请你们要注重引领前沿技术比如飞行汽车，固态电池，AI和商业航天的融合，不要辜负投资者,尊敬的投资者，您好！关于您对公司研发方面的关注及建议已在您其他相关的问题下进行回复。后续公司将持续地基于消费者需求，在合适的时机推出具有竞争力的技术及产品，也欢迎您关注公司的官方信息发布。感谢您对公司的关注！,比亚迪,2.17644E+18
2594,比亚迪,irm2774592,2026/1/15 20:26,你好，今年比亚迪股价拉胯，你们投入了巨大研发费却在一季度后再无任何新技术，你们怎么跟投资者交代？,"尊敬的投资者，您好！公司始终秉承 “用技术创新，满足人们对美好生活的向往”，聚焦消费者核心需求，自 2020 年起先后推出 “刀片电池”、“DM-i 超级混动系统”、“天神之眼技术矩阵” 等核心技术成果，既为消费者打造了兼具品质与体验的优质产品，更持续引领新能源汽车行业的技术发展与产业升级方向。公司新能源汽车销量从 2020 年的 189,689 辆攀升至 2025 年的 4,602,436 辆，这一跨越式增长，正是上述核心技术持续商业化转化的直接体现。技术创新与产业发展非一日之功，既需要长期的技术沉淀与积累，更需要对市场需求的精准洞察与把握。公司持续的高研发投入，正不断筑牢深厚的技术护城河，更是支撑公司全球化布局推进与长期高质量发展的核心基石。关于二级市场股价表现，公司股价受行业竞争格局、资本市场整体情绪、市场资金偏好、股东交易行为等多重因素综合影响，存在一定的市场波动性。后续公司也将基于消费者需求在合适的时机推出具有竞争力的技术及产品。感谢您对公司的关注！",比亚迪,2.17964E+18
2594,比亚迪,irm1328557,2026/1/23 14:13,董秘，你好！请问可以介绍下尖晶石型锰酸锂固态电池路线的优缺点吗，是否可以成为固态电池主流路线之一呢，谢谢,,,2.18539E+18
2594,比亚迪,irm3057363,2026/1/23 10:05,请学学小米的市值管理，给投资者信心，回购股票机制建立起来,,,2.18526E+18
2594,比亚迪,irm2695919,2026/1/22 11:35,请问比亚迪公司是否设立投关部门，如若设立投关部门该部门是否存在重大失职行为。,,,2.18457E+18
2594,比亚迪,cninfo1331239,2026/1/21 19:28,有关统计显示国内基金几乎全部清空了比亚迪的股票，请问投关是否要反省一下自己的工作。,,,2.18407E+18
2594,比亚迪,irm2695919,2026/1/21 9:06,比亚迪向阿联酋Al?Futtaim家族办公室等投资者闪电配售56亿美元，，比亚迪增发前或刻意做高第一季度数据，以美化报表吸引中东资本，却对后续不做市值管理导致持续暴跌不闻不问。增发后比亚迪股价持续下行，大量小股东持仓较买入价跌幅超40%，公司董秘李黔所言“荣光”与小股东“斩杀”之困，形成刺眼对比。你怎么看,,,2.18375E+18
2594,比亚迪,irm1476040,2026/1/15 11:55,董秘您好，我是比亚迪股东，请问BYD有无在研究人形机器人或类似产品，公司作为工业产品生产厂家，怎么考虑的来应对AI时代，盼复，谢谢！,尊敬的投资者您好！公司积极关注具身智能机器人领域，也长期看好智能化变革带来的机遇。我们凭借完善的新能源产业链布局、领先的技术创新能力和丰富的场景应用经验，积极布局未来产业；亦通过与业内头部企业达成股权和业务等多维度合作实现资源协同，从而赋能业务提质增效，加速培育新业态、新模式与新动能。感谢您对公司的关注！,比亚迪,2.17938E+18
2594,比亚迪,irm2695919,2026/1/20 13:54,股价连跌数月不止，长期大幅背离板块及指数，是否有未披露重大风险？为何比亚迪高层毫无市值管理动作？,,,2.18315E+18
2594,比亚迪,irm2695919,2026/1/20 13:46,是否公司的《市值管理制度》形同虚设？,,,2.18315E+18
2594,比亚迪,irm2656452,2026/1/20 14:24,加拿大开放中国电车市场，德国对中国电车同样给予补贴，请问公司有何对策，会到加拿大设厂吗？,,,2.18317E+18
2594,比亚迪,irm2883298,2026/1/20 11:21,"近一周了，为何一直不回复？
结合Bernstein报告提到比亚迪在这两个领域都是全球领导者，但电池被低估，投资者主要将其视为汽车制造商这一情况， 1、解释公司是如何执行《市值管理制度》第十条“分析市场各方对公司投资价值的判断”及第十一条“加强与投资者之间的沟通，……，增进投资者对公司的了解并争取投资者对公司价值的认同。”的？2、是否公司的《市值管理制度》形同虚设？",,,2.18307E+18
2594,比亚迪,irm2774592,2026/1/19 16:06,你好，你们与AI结合体结合的技术有使用吗？有AI技术用在车上吗？,,,2.18248E+18
2594,比亚迪,irm2774592,2026/1/19 14:46,你好，比亚迪储能很强，但是很多储能etf并未将比亚迪纳入成分股，请贵公司资本部门处理一下,,,2.18244E+18
2594,比亚迪,irm2774592,2026/1/16 11:49,网上说你们登陆美国？属实吗？,,,2.18012E+18
2594,比亚迪,irm1476040,2026/1/19 10:04,董秘你好，中国电动助动车保有量这么庞大，公司有考量么，有布局么？,尊敬的投资者，您好！随着小动力电池的需求增多，公司坚持技术创新，成功开发了多款圆柱电池以及软包电池，包括电芯和电池包，满足市场对小动力电池的需求。公司小动力电池可应用于各种领域，包括电动二轮车、电动三轮车、微型电动车等多个领域。更多的相关信息您也可以访问公司官方网站进行查阅，感谢您对公司的关注及支持！,比亚迪,2.18229E+18
2594,比亚迪,cninfo1217983,2026/1/18 20:44,请问贵公司在智能驾驶方面有何目标和计划？是否在申请L3？,,,2.18188E+18
2594,比亚迪,irm2321239,2026/1/18 0:08,请问比亚迪赞助中国之队（U23）顺利进行中吗？谢谢,,,2.18124E+18
2594,比亚迪,cninfo1304312,2026/1/14 15:07,A股比亚迪走势比港股还要差，请董事会注意市值管理，所有A/H 都是A股高于H股，只有比亚迪比港股还要低，让人大跌眼镜，唏嘘不已，请比亚迪注意影响。,,,2.17874E+18
2594,比亚迪,irm2883298,2026/1/15 14:40,"请结合网传Bernstein最近报告提到比亚迪在这两个领域都是全球领导者，但电池被低估，投资者主要将其视为汽车制造商这一情况，

1/解释一下公司是如何执行《市值管理制度》第十条“分析市场各方对公司投资价值的判断”及第十一条“加强与投资者之间的沟通，……，增进投资者对公司的了解并争取投资者对公司价值的认同。”的？2/是否公司的《市值管理制度》形同虚设？",,,2.17947E+18
2594,比亚迪,irm2695919,2026/1/15 13:56,请问比亚迪有设立投关部门吗？,,,2.17944E+18
2594,比亚迪,cninfo1304312,2026/1/15 8:33,目前26年美国ces展芬兰公司已经研发出来固态电池，并在26年量产，国内也是加紧研发中，半固态电池已经开始使用，而比亚迪使用磷酸铁锂电池这样看似稳定其实落后的技术用在电动车，已经呈现销售不及预期，股市行情在大牛市持续下跌低迷的现象，比亚迪汽车董事会是否意识到外部竞争环境的变化，还是躺在过去温柔乡里无法自拔,,,2.17928E+18
2594,比亚迪,irm2774592,2026/1/14 17:53,你们能在政府主张的自动驾驶上有什么优势？,,,2.17882E+18
2594,比亚迪,irm2438707,2026/1/13 17:56,重磅建议比亚迪董事会把叉车这个弱项做强做大，比亚迪叉车含金量太低，更别说无人驾驶叉车，AGV物流车和工业移动机器人了。现在最好的选择就是收购技术储备好的攻丝，建议收购诺力股份。诺力全向重载卷料搬运机器人3-40吨，轻盈丝滑跳起华尔兹，将改变码头货场作业图，诺宝具身机器人等，我们在技术上和诺力差距很大。诺力市值只有60亿出头，2026销售收入破100亿。PE不到12，还可控制即将在港上市的中鼎集成。,尊敬的投资者您好！感谢您对公司业务发展的建议！,比亚迪,2.17808E+18
2594,比亚迪,irm2774592,2026/1/12 21:19,你好，可以与保时捷，法拉利合作，提高品牌,尊敬的投资者您好！感谢您对公司的建议！,比亚迪,2.17744E+18
2594,比亚迪,irm1258018,2026/1/13 16:21,快过年了，请注意安全生产，安全第一。公司2025年业绩如果即使达不到交易所披露的标准，是否也披露一下，让持股量不大的股东心安。谢谢。,尊敬的投资者您好！您的心情我们充分理解，公司始终将职业健康安全视为关注焦点， 确立了“敬畏生命、 安全发展”的核心指导原则，并矢志追求“零事故”的终极目标。 为此， 我们制定并定期更新《 比亚迪安全与健康政策》《 比亚迪公司安全生产责任制度》《 比亚迪公司安全生产事故事件应急管理办法》《 比亚迪公司职业卫生管理办法》《 比亚迪公司安环督查管理办法》等一系列制度， 持续完善《 比亚迪公司安全环境隐患分类分级管理规定》《 比亚迪公司平安工厂星级评定管理规定》《 比亚迪公司安全环境文件及档案管理办法》《 比亚迪公司设备设施安全管理规定》 等内部规定， 确保从顶层设计到基层执行， 每一环节紧密相扣、 高效运作。公司后续也将严格遵守披露规则进行相关信息披露。感谢您对公司的关注及支持！,比亚迪,2.17803E+18
2594,比亚迪,irm2883298,2026/1/14 13:41,近据报道，Bernstein分析师在一份报告中表示，比亚迪的电池业务被低估，因为投资者主要将其视为一家电动汽车制造商，尽管比亚迪在这两个领域都是全球领导者。问：1、上述信息是否属实？2、公司是否有需澄清之处？3、董办在向资本市场该介绍公司时该发挥怎样作用？,,,2.17869E+18
2594,比亚迪,irm1851448,2026/1/14 13:37,请问贵公司是否将AI4S应用于汽车设计？谢谢,,,2.17869E+18
2594,比亚迪,irm2774592,2026/1/14 12:38,董秘您好，你们比亚迪的智能驾驶和工信部号召的自动驾驶有啥区别吗,,,2.17866E+18
2594,比亚迪,irm2279328,2026/1/8 22:12,比亚迪其他分公司，我不是很清楚，但是我们济南这边的电池分公司我经过深入了解，管理很松散啊！有些员工打完卡，然后就离厂干私事去了。希望咱们公司能加强管理！,尊敬的投资者您好！感谢您向我们反馈相关现象。公司有完善的管理制度，如您有相关信息愿意分享，也请发送邮件给tousu@byd.com。,比亚迪,2.1745E+18
2594,比亚迪,irm1697469,2026/1/10 9:02,比亚迪您好！现在基础材料这么发达了，能不能把整车框架做成全透明的，或者除了abc柱外其他的做成透明的，基本可以实现驾驶员360度无盲区。,尊敬的投资者您好！您的想法非常有创意，后续公司将严格遵守相关产品准入标准，基于公司自身产品、技术规划，推出符合消费者需求的产品。感谢您对公司的建言献策！,比亚迪,2.17558E+18
2594,比亚迪,cninfo604192,2026/1/11 17:16,尊敬的董秘，比亚迪今年有分红吗？,尊敬的投资者您好！公司年度分红方案将于年度董事会提交董事会审议。根据相关法律法规，该方案需分别经公司董事会及股东会审议通过后方可生效，具体情况可留意相关公告，感谢您的关注！,比亚迪,2.17658E+18
2594,比亚迪,irm2774592,2026/1/9 20:27,你好，投资一些前沿技术的公司,尊敬的投资者您好！感谢您的关注及建议！,比亚迪,2.17519E+18
2594,比亚迪,cninfo1354046,2026/1/9 17:15,贵公司在26年第一季度的业绩目标是多少？,尊敬的投资者您好！相关信息请关注公司官方发布。感谢您对公司的关注！,比亚迪,2.17509E+18
2594,比亚迪,cninfo1071454,2026/1/9 14:49,看到工信部比亚迪的新车型海鸥海豚可以选装激光雷达，请问选装的激光雷达是与哪家公司合作的？,尊敬的投资者您好！借此机会向您介绍公司在汽车智能化方面的进展。公司去年初重磅发布“全民智驾”战略，通过规模优势驱动数据快速积累，“天神之眼”算法加速迭代，实现越开越好开，越用越安全。公司持续推进“天神之眼”升级，涵盖泊车、行车与安全三大核心板块，带来多项功能新增与体验优化，率先实现媲美L4级的智能泊车，并承诺在中国市场对所有“天神之眼”车辆用户在智能泊车场景下的安全及损失全面兜底，以技术铸就安全，用实力为安全兜底，让消费者买得安心，开得放心！后续公司也将在智能化方面持续发力，为消费者带来更优质的产品。公司供应链合作及相关技术参数，属于商业保密范畴，请咨询相关公开信息。感谢您对公司的关注！,比亚迪,2.17502E+18
2594,比亚迪,irm2774592,2026/1/8 17:37,董秘您好，特此批评你回答都是客套语言。根本没有认真回答投资者关心的固态电池进展,尊敬的投资者您好！此问题已在您提出的其他相关问题下做出回复，感谢您对公司的关注！,比亚迪,2.17436E+18
2594,比亚迪,irm1184727,2026/1/8 21:35,"从工商信息网站看见比亚迪在第四季度回购了比亚迪半导体的其他股东的股份，公司成了比亚迪半导体唯一的单一股东，100％控股，那请问，这股权结构还能IPo?
如不符合ipo的股权结构要求，如何实现半导体资产独立上市证券化？",尊敬的投资者您好！根据比亚迪半导体股份有限公司在国家企业信用信息公示系统中公示的内容，比亚迪股份有限公司持有比亚迪半导体股份有限公司的股权比例为95.392%。其他相关信息也请以公开披露为准。感谢您对公司的关注！,比亚迪,2.17448E+18
2594,比亚迪,irm2774592,2026/1/8 21:01,董秘您好，看到你们你们兜底购置税，就是内卷价格，根本没有创新，高技术吸引人，认真学习苹果手机公司，非常失望啊,尊敬的投资者您好！公司持续践行“好技术人人可享”的理念，推动“全民长续航”，正式开启了“大电池插混”时代，旗下4款热销插混轿车正式加推大电池DM-i，CLTC纯电续航均达210km，综合续航超2110km。公司以用户需求为出发，对于日均通勤40km的用户而言，“一周一充”也可满足高频次的代步出行需求。此外，王朝D级双旗舰，汉唐9系旗舰车型亦亮相在即，敬请期待！,比亚迪,2.17447E+18
2594,比亚迪,irm2774592,2026/1/10 21:25,董秘您好，固态电池你到底在做吗？怎么样？不要糊弄投资者或者随便模糊回答。请你回答是或者否？,尊敬的投资者！理解您对公司价值的认可及期待，公司将持续投入研发资源，推出更符合消费者需求的产品。互动易平台是上市公司与投资者沟通的渠道，针对平台上相关问题的回复，均需以公开信息为依据，不得涉及未公开信息。也欢迎您关注公司官方信息发布渠道。感谢您的理解及支持！,比亚迪,2.17596E+18
2594,比亚迪,irm2169472,2026/1/8 17:16,我问一下贵公司电池有没有用到单臂碳纳米管，你们回复了自己电池的能力，答非所问啊，这需要保密吗？能否正面回复一下？,尊敬的投资者！理解您对公司价值的认可及期待，公司将持续投入研发资源，推出更符合消费者需求的产品。更多涉及到技术、供应链细节的信息还请以公司正式披露为准。感谢您的理解及支持！,比亚迪,2.17435E+18
2594,比亚迪,cninfo1365065,2026/1/13 9:24,为什么不披露两融余额,尊敬的投资者您好！公司主要依据上市地相关法律法规进行信息披露，两融余额不在公司披露范围。您也可以通过交易所公开信息进行相关内容查询。感谢您对公司的关注！,比亚迪,2.17782E+18
2594,比亚迪,irm3065619,2026/1/13 14:04,2025年股息及分红计划什么时候披露,尊敬的投资者您好！公司年度分红方案将于年度董事会提交董事会审议。根据相关法律法规，该方案需分别经公司董事会及股东会审议通过后方可生效，具体情况可留意相关公告，感谢您的关注！,比亚迪,2.17796E+18
2594,比亚迪,irm1240043,2026/1/12 19:53,請問，貴司比亞迪電子業務是否有產品應用於商業航天領域？謝謝。,,,2.1774E+18
2594,比亚迪,irm1255796,2026/1/12 11:36,请问，公司作为车规级产业链自给率最高的车企，有卓越的品控能力。目前国家卫星战略急切，卫星产能严重不足，以比亚迪的生产能力，是不是在商业航天产业链上，有能力大有可为？比如在电源系统、电池、轻量级新材料，以及火箭、卫星组件等方面。另外低空领域，小鹏都能做出来飞行汽车，我不信比亚迪没有相应的技术储备，请详细说说。谢谢！,,,2.17714E+18
2594,比亚迪,irm1240043,2026/1/12 11:14,請問，貴司是否有產品應用於商業航天領域？謝謝。,,,2.17713E+18
2594,比亚迪,cninfo826895,2026/1/10 15:02,国家取消电池出口退税政策对公司业绩有什么影响吗？如有影响公司，影响多少出口量和利润？,,,2.17577E+18
2594,比亚迪,irm1535087,2026/1/10 8:27,请问最近内存价格大涨对子公司比亚迪电子的负面影响大吗？公司怎么应对？,,,2.17556E+18
2594,比亚迪,irm2774592,2026/1/8 22:13,你好，比亚迪正为国内星网计划等卫星星座提供核心电源解决方案，这个说法真实吗？,,,2.1745E+18
2594,比亚迪,irm2774592,2026/1/8 22:12,你好：2023年全球电动航空器领域使用的锂电池中，超过65%直接或间接使用了比亚迪的专利技术，这个消息真实吗？,,,2.1745E+18
2594,比亚迪,irm2774592,2026/1/8 22:10,你好，比亚迪与中国火箭技术研究院的深度合作涉及的商业航天能简单披露一下吗？你们在商业航天的布局还有吗？,,,2.1745E+18
2594,比亚迪,irm2774592,2026/1/8 22:07,你好，你们有没有投资商业航天的公司？或者间接持股的基金，谢谢,,,2.1745E+18
2594,比亚迪,irm2774592,2026/1/8 21:48,董秘您好，你看看宁德时代过去和你们差不多现在是你们两倍市值，他有的电池技术，你都会，差距在哪？,,,2.17449E+18
2594,比亚迪,cninfo650712,2026/1/8 12:22,公司为什么不参加ces展？公司应该把自己定位为科技公司而不只是参加车展的汽车公司,尊敬的投资者您好！感谢您对公司的建议！,比亚迪,2.1742E+18
